5|41991
10|83994
15|125994
20|167994
25|209994
30|251994
35|293994
40|335994
45|377994
50|419994
55|461994
60|503994
65|545994
70|587994
75|629994
80|671994
85|713994
90|755994
95|797994
100|839994
105|881994
110|923994
115|965993
120|1007994
125|1049994
130|1091994
135|1133994
140|1175994
145|1217994
150|1259991
155|1301994
160|1343994
165|1385994
170|1427994
175|1469994
180|1511994
185|1553994
190|1595994
195|1637993
200|1679993
205|1721994
210|1763994
215|1805994
220|1847994
225|1889994
230|1931994
235|1973994
240|2015994
245|2057994
250|2099994
255|2141994
260|2183994
265|2225994
270|2267994
275|2309994
280|2351994
285|2393994
290|2435994
295|2477994
300|2519994
305|2561994
310|2603994
315|2645989
320|2687994
325|2729993
330|2771993
335|2813993
340|2855994
345|2897994
350|2939993
355|2981993
360|3023994
365|3065993
370|3107994
375|3149994
380|3191994
385|3233994
390|3275994
395|3317994
400|3359994
405|3401994
410|3443993
415|3485993
420|3527993
425|3569994
430|3611994
435|3653993
440|3695994
445|3737994
450|3779994
455|3821994
460|3863994
465|3905993
470|3947994
475|3989994
480|4031994
485|4073994
490|4115994
495|4157994
500|4199994
505|4241993
510|4283993
515|4325993
520|4367993
525|4409993
530|4451994
535|4493993
540|4535994
545|4577993
550|4619994
555|4661994
560|4703994
565|4745994
570|4787994
575|4829994
580|4871994
585|4913993
590|4955993
595|4997994
600|5039994
605|5081993
610|5123975
615|5165993
620|5207978
625|5249993
630|5291993
635|5333994
640|5375993
645|5417993
650|5459994
655|5501994
660|5543994
665|5585993
670|5627993
675|5669994
680|5711994
685|5753994
690|5795993
695|5837993
700|5879994
705|5921994
710|5963989
715|6005990
720|6047975
725|6089972
730|6131972
735|6173971
740|6215974
745|6257993
750|6299994
755|6341993
760|6383993
765|6425993
770|6467993
775|6509993
780|6551993
785|6593994
790|6635994
795|6677993
800|6719993
805|6761993
810|6803993
815|6845993
820|6887940
825|6929976
830|6971977
835|7013993
840|7055993
845|7097992
850|7139993
855|7181994
860|7223992
865|7265993
870|7307993
875|7349992
880|7391994
885|7433991
890|7475993
895|7517993
900|7559993
905|7601993
910|7643993
915|7685993
920|7727993
925|7769992
930|7811993
935|7853994
940|7895993
945|7937993
950|7979992
955|8021993
960|8063974
965|8105975
970|8147993
975|8189992
980|8231993
985|8273993
990|8315992
995|8357993
1000|8399992
