5|5973
10|11980
15|17980
20|23983
25|29981
30|35981
35|41981
40|47980
45|53975
50|59976
55|65980
60|71980
65|77980
70|83981
75|89979
80|95981
85|101981
90|107963
95|113981
100|119979
105|125975
110|131979
115|137981
120|143979
125|149981
130|155980
135|161981
140|167979
145|173980
150|179981
155|185981
160|191981
165|197978
170|203980
175|209978
180|215980
185|221982
190|227979
195|233979
200|239981
205|245978
210|251978
215|257983
220|263978
225|269979
230|275978
235|281983
240|287978
245|293978
250|299979
255|305980
260|311981
265|317983
270|323981
275|329981
280|335981
285|341981
290|347978
295|353983
300|359971
305|365977
310|371979
315|377983
320|383979
325|389981
330|395980
335|401981
340|407981
345|413981
350|419983
355|425982
360|431981
365|437981
370|443983
375|449982
380|455981
385|461980
390|467979
395|473981
400|479982
405|485981
410|491982
415|497981
420|503981
425|509981
430|515982
435|521980
440|527983
445|533981
450|539981
455|545981
460|551980
465|557982
470|563983
475|569981
480|575980
485|581981
490|587983
495|593979
500|599981
