5|1975
10|3982
15|5982
20|7980
25|9818
30|11979
35|13980
40|15982
45|17982
50|19984
55|21952
60|23983
65|25981
70|27980
75|29984
80|31981
85|33975
90|35981
95|37981
100|39979
105|41981
110|43981
115|45982
120|47981
125|49980
130|51983
135|53973
140|55978
145|57979
150|59979
155|61981
160|63980
165|65981
170|67976
175|69980
180|71907
185|73961
190|75980
195|77979
200|79978
205|81983
210|83981
215|85980
220|87979
225|89980
230|91980
235|93962
240|95980
245|97903
250|99961
255|101981
260|103981
265|105977
270|107981
275|109981
280|111975
285|113981
290|115962
295|117962
300|119982
305|121977
310|123978
315|125980
320|127978
325|129962
330|131981
335|133982
340|135983
345|137981
350|139978
355|141976
360|143983
365|145982
370|147983
375|149983
380|151982
385|153981
390|155981
395|157981
400|159983
405|161980
410|163979
415|165983
420|167981
425|169981
430|171980
435|173979
440|175982
445|177983
450|179981
455|181980
460|183981
465|185981
470|187977
475|189981
480|191983
485|193979
490|195980
495|197981
500|199981
