5|17978
10|35981
15|53981
20|71977
25|89980
30|107978
35|125981
40|143981
45|161981
50|179979
55|197981
60|215981
65|233980
70|251983
75|269978
80|287978
85|305981
90|323979
95|341980
100|359979
105|377977
110|395979
115|413979
120|431979
125|449979
130|467979
135|485979
140|503976
145|521979
150|539979
155|557978
160|575976
165|593979
170|611980
175|629980
180|647976
185|665981
190|683979
195|701979
200|719978
205|737979
210|755978
215|773982
220|791978
225|809970
230|827977
235|845972
240|863978
245|881975
250|899975
255|917975
260|935975
265|953976
270|971973
275|989979
280|1007981
285|1025972
290|1043969
295|1061938
300|1079981
305|1097982
310|1115979
315|1133979
320|1151979
325|1169981
330|1187981
335|1205982
340|1223976
345|1241980
350|1259978
355|1277978
360|1295981
365|1313981
370|1331978
375|1349978
380|1367975
385|1385980
390|1403980
395|1421980
400|1439975
405|1457978
410|1475981
415|1493978
420|1511981
425|1529979
430|1547980
435|1565977
440|1583979
445|1601977
450|1619978
455|1637977
460|1655979
465|1673979
470|1691981
475|1709980
480|1727979
485|1745980
490|1763980
495|1781978
500|1799981
505|1817980
510|1835980
515|1853981
520|1871980
525|1889978
530|1907978
535|1925980
540|1943980
545|1961978
550|1979980
555|1997979
560|2015979
565|2033976
570|2051979
575|2069981
580|2087979
585|2105980
590|2123981
595|2141977
600|2159980
605|2177978
610|2195979
615|2213977
620|2231980
625|2249977
630|2267976
635|2285979
640|2303976
645|2321972
650|2339975
655|2357960
660|2375907
665|2393960
670|2411959
675|2429980
680|2447980
685|2465977
690|2483978
695|2501981
700|2519979
705|2537979
710|2555980
715|2573978
720|2591977
725|2609980
730|2627976
735|2645980
740|2663976
745|2681980
750|2699979
755|2717979
760|2735980
765|2753979
770|2771978
775|2789979
780|2807978
785|2825980
790|2843979
795|2861980
800|2879980
805|2897980
810|2915979
815|2933978
820|2951977
825|2969980
830|2987979
835|3005977
840|3023977
845|3041976
850|3059981
855|3077981
860|3095980
865|3113980
870|3131980
875|3149980
880|3167977
885|3185980
890|3203979
895|3221979
900|3239978
905|3257979
910|3275978
915|3293977
920|3311980
925|3329980
930|3347979
935|3365979
940|3383979
945|3401976
950|3419976
955|3437977
960|3455980
965|3473977
970|3491979
975|3509978
980|3527976
985|3545977
990|3563979
995|3581978
1000|3599979
