5|15990
10|31993
15|47994
20|63994
25|79994
30|95994
35|111994
40|127994
45|143994
50|159994
55|175994
60|191994
65|207994
70|223994
75|239994
80|255994
85|271994
90|287994
95|303994
100|319994
105|335994
110|351994
115|367994
120|383994
125|399994
130|415994
135|431994
140|447994
145|463994
150|479994
155|495994
160|511994
165|527994
170|543994
175|559993
180|575994
185|591994
190|607993
195|623994
200|639994
205|655994
210|671994
215|687994
220|703994
225|719994
230|735994
235|751994
240|767994
245|783994
250|799994
255|815994
260|831994
265|847994
270|863994
275|879994
280|895994
285|911994
290|927994
295|943994
300|959994
305|975994
310|991994
315|1007994
320|1023994
325|1039994
330|1055994
335|1071994
340|1087994
345|1103994
350|1119994
355|1135994
360|1151994
365|1167994
370|1183994
375|1199994
380|1215994
385|1231994
390|1247994
395|1263994
400|1279994
405|1295993
410|1311978
415|1327977
420|1343993
425|1359993
430|1375978
435|1391993
440|1407993
445|1423994
450|1439994
455|1455993
460|1471994
465|1487994
470|1503994
475|1519993
480|1535994
485|1551994
490|1567994
495|1583994
500|1599994
505|1615994
510|1631993
515|1647994
520|1663994
525|1679993
530|1695994
535|1711994
540|1727994
545|1743994
550|1759993
555|1775994
560|1791994
565|1807994
570|1823994
575|1839994
580|1855993
585|1871994
590|1887994
595|1903993
600|1919994
605|1935994
610|1951992
615|1967992
620|1983991
625|1999993
630|2015991
635|2031977
640|2047977
645|2063993
650|2079978
655|2095994
660|2111994
665|2127994
670|2143994
675|2159994
680|2175994
685|2191994
690|2207993
695|2223994
700|2239993
705|2255994
710|2271993
715|2287994
720|2303994
725|2319994
730|2335993
735|2351976
740|2367977
745|2383994
750|2399994
755|2415993
760|2431994
765|2447993
770|2463993
775|2479994
780|2495993
785|2511994
790|2527993
795|2543994
800|2559994
805|2575994
810|2591994
815|2607993
820|2623993
825|2639993
830|2655994
835|2671994
840|2687994
845|2703993
850|2719993
855|2735993
860|2751993
865|2767993
870|2783993
875|2799993
880|2815994
885|2831993
890|2847993
895|2863993
900|2879975
905|2895977
910|2911993
915|2927993
920|2943993
925|2959993
930|2975993
935|2991993
940|3007994
945|3023993
950|3039994
955|3055978
960|3071993
965|3087993
970|3103993
975|3119993
980|3135993
985|3151993
990|3167990
995|3183993
1000|3199993
