5|5976
10|11978
15|17979
20|23980
25|29980
30|35980
35|41979
40|47980
45|53979
50|59982
55|65980
60|71979
65|77979
70|83980
75|89980
80|95980
85|101980
90|107980
95|113982
100|119980
105|125980
110|131980
115|137979
120|143979
125|149980
130|155980
135|161977
140|167980
145|173979
150|179979
155|185979
160|191980
165|197977
170|203979
175|209980
180|215980
185|221980
190|227979
195|233979
200|239980
205|245979
210|251982
215|257980
220|263979
225|269980
230|275980
235|281979
240|287979
245|293980
250|299980
255|305980
260|311981
265|317978
270|323982
275|329979
280|335979
285|341981
290|347979
295|353981
300|359979
305|365981
310|371980
315|377982
320|383979
325|389983
330|395978
335|401977
340|407976
345|413980
350|419979
355|425981
360|431980
365|437980
370|443981
375|449978
380|455981
385|461979
390|467980
395|473979
400|479975
405|485982
410|491981
415|497980
420|503980
425|509980
430|515979
435|521980
440|527982
445|533977
450|539981
455|545979
460|551981
465|557979
470|563980
475|569981
480|575979
485|581981
490|587981
495|593978
500|599980
505|605980
510|611978
515|617980
520|623982
525|629980
530|635980
535|641981
540|647980
545|653979
550|659978
555|665981
560|671981
565|677981
570|683977
575|689980
580|695977
585|701980
590|707979
595|713981
600|719978
605|725982
610|731980
615|737980
620|743979
625|749981
630|755979
635|761979
640|767979
645|773979
650|779976
655|785964
660|791908
665|797883
670|803959
675|809956
680|815979
685|821978
690|827981
695|833979
700|839979
705|845978
710|851979
715|857979
720|863979
725|869982
730|875981
735|881979
740|887975
745|893981
750|899982
755|905981
760|911979
765|917980
770|923980
775|929981
780|935978
785|941978
790|947981
795|953979
800|959981
805|965978
810|971979
815|977980
820|983979
825|989978
830|995980
835|1001976
840|1007982
845|1013980
850|1019976
855|1025978
860|1031982
865|1037978
870|1043980
875|1049977
880|1055979
885|1061980
890|1067980
895|1073979
900|1079978
905|1085981
910|1091977
915|1097980
920|1103983
925|1109978
930|1115982
935|1121978
940|1127981
945|1133980
950|1139980
955|1145979
960|1151981
965|1157981
970|1163980
975|1169980
980|1175980
985|1181980
990|1187979
995|1193975
1000|1199978
