5|8991
10|17994
15|26994
20|35994
25|44994
30|53994
35|62994
40|71994
45|80994
50|89994
55|98994
60|107994
65|116994
70|125994
75|134994
80|143994
85|152994
90|161994
95|170994
100|179994
105|188994
110|197994
115|206994
120|215994
125|224994
130|233994
135|242994
140|251994
145|260994
150|269994
155|278994
160|287994
165|296994
170|305994
175|314994
180|323994
185|332994
190|341994
195|350994
200|359994
205|368994
210|377994
215|386994
220|395994
225|404994
230|413994
235|422994
240|431994
245|440994
250|449994
255|458994
260|467994
265|476994
270|485994
275|494994
280|503994
285|512994
290|521994
295|530994
300|539994
305|548993
310|557994
315|566994
320|575994
325|584993
330|593994
335|602994
340|611994
345|620994
350|629994
355|638994
360|647994
365|656994
370|665994
375|674994
380|683994
385|692993
390|701994
395|710994
400|719994
405|728994
410|737994
415|746994
420|755993
425|764993
430|773994
435|782992
440|791993
445|800994
450|809994
455|818994
460|827993
465|836994
470|845994
475|854994
480|863994
485|872994
490|881994
495|890993
500|899993
505|908993
510|917994
515|926994
520|935994
525|944994
530|953994
535|962993
540|971993
545|980993
550|989994
555|998993
560|1007994
565|1016993
570|1025993
575|1034994
580|1043993
585|1052993
590|1061993
595|1070993
600|1079993
605|1088994
610|1097993
615|1106994
620|1115993
625|1124993
630|1133993
635|1142993
640|1151994
645|1160994
650|1169993
655|1178991
660|1187990
665|1196974
670|1205978
675|1214977
680|1223978
685|1232993
690|1241994
695|1250993
700|1259994
705|1268994
710|1277993
715|1286994
720|1295994
725|1304993
730|1313994
735|1322994
740|1331994
745|1340993
750|1349993
755|1358993
760|1367994
765|1376993
770|1385994
775|1394993
780|1403994
785|1412994
790|1421994
795|1430993
800|1439994
805|1448993
810|1457994
815|1466993
820|1475994
825|1484994
830|1493994
835|1502993
840|1511994
845|1520993
850|1529993
855|1538993
860|1547994
865|1556993
870|1565993
875|1574993
880|1583993
885|1592993
890|1601993
895|1610993
900|1619993
905|1628993
910|1637993
915|1646994
920|1655993
925|1664993
930|1673994
935|1682993
940|1691994
945|1700994
950|1709993
955|1718993
960|1727994
965|1736993
970|1745993
975|1754993
980|1763994
985|1772993
990|1781993
995|1790993
1000|1799993
