5|43977
10|87980
15|131982
20|175981
25|219978
30|263982
35|307982
40|351982
45|395979
50|439982
55|483980
60|527982
65|571982
70|615980
75|659980
80|703980
85|747983
90|791981
95|835982
100|879984
105|923980
110|967980
115|1011981
120|1055982
125|1099980
130|1143981
135|1187980
140|1231982
145|1275984
150|1319982
155|1363982
160|1407981
165|1451980
170|1495982
175|1539982
180|1583982
185|1627982
190|1671979
195|1715982
200|1759982
205|1803979
210|1847982
215|1891982
220|1935982
225|1979983
230|2023982
235|2067982
240|2111982
245|2155982
250|2199984
255|2243976
260|2287984
265|2331979
270|2375981
275|2419979
280|2463984
285|2507981
290|2551984
295|2595981
300|2639984
305|2683980
310|2727980
315|2771980
320|2815980
325|2859980
330|2903981
335|2947981
340|2991982
345|3035983
350|3079982
355|3123979
360|3167982
365|3211979
370|3255982
375|3299982
380|3343983
385|3387982
390|3431982
395|3475982
400|3519981
405|3563979
410|3607981
415|3651980
420|3695982
425|3739979
430|3783979
435|3827982
440|3871981
445|3915981
450|3959981
455|4003982
460|4047979
465|4091979
470|4135981
475|4179982
480|4223982
485|4267983
490|4311983
495|4355981
500|4399981
505|4443981
510|4487981
515|4531978
520|4575980
525|4619977
530|4663982
535|4707979
540|4751979
545|4795981
550|4839982
555|4883979
560|4927979
565|4971981
570|5015979
575|5059961
580|5103969
585|5147958
590|5191978
595|5235958
600|5279980
605|5323962
610|5367982
615|5411960
620|5455981
625|5499961
630|5543961
635|5587961
640|5631960
645|5675978
650|5719959
655|5763979
660|5807953
665|5851960
670|5895977
675|5939962
680|5983905
685|6027979
690|6071961
695|6115919
700|6159980
705|6203957
710|6247960
715|6291980
720|6335958
725|6379961
730|6423977
735|6467957
740|6511960
745|6555961
750|6599962
755|6643982
760|6687979
765|6731981
770|6775960
775|6819878
780|6863958
785|6907958
790|6951961
795|6995961
800|7039961
805|7083961
810|7127958
815|7171959
820|7215960
825|7259957
830|7303959
835|7347960
840|7391958
845|7435958
850|7479960
855|7523958
860|7567955
865|7611956
870|7655957
875|7699957
880|7743961
885|7787959
890|7831830
895|7875960
900|7919960
905|7963961
910|8007959
915|8051959
920|8095958
925|8139957
930|8183959
935|8227960
940|8271960
945|8315958
950|8359956
955|8403960
960|8447960
965|8491956
970|8535960
975|8579960
980|8623960
985|8667956
990|8711959
995|8755957
1000|8799959
