5|3991
10|7994
15|11994
20|15994
25|19994
30|23994
35|27975
40|31994
45|35994
50|39994
55|43994
60|47994
65|51994
70|55994
75|59994
80|63994
85|67994
90|71994
95|75994
100|79994
105|83994
110|87994
115|91994
120|95994
125|99994
130|103994
135|107994
140|111994
145|115994
150|119994
155|123994
160|127994
165|131994
170|135994
175|139994
180|143994
185|147994
190|151994
195|155994
200|159994
205|163994
210|167994
215|171994
220|175994
225|179994
230|183994
235|187994
240|191994
245|195994
250|199994
255|203994
260|207994
265|211994
270|215994
275|219994
280|223994
285|227994
290|231994
295|235994
300|239993
305|243994
310|247994
315|251994
320|255994
325|259992
330|263993
335|267993
340|271993
345|275994
350|279994
355|283994
360|287994
365|291994
370|295994
375|299994
380|303994
385|307993
390|311993
395|315994
400|319994
405|323994
410|327993
415|331994
420|335994
425|339994
430|343994
435|347994
440|351994
445|355993
450|359994
455|363994
460|367994
465|371994
470|375994
475|379994
480|383993
485|387994
490|391994
495|395993
500|399994
