5|2962
10|5993
15|8993
20|11993
25|14993
30|17993
35|20993
40|23993
45|26993
50|29993
55|32993
60|35993
65|38993
70|41993
75|44993
80|47993
85|50993
90|53993
95|56993
100|59993
105|62993
110|65993
115|68993
120|71993
125|74993
130|77993
135|80993
140|83993
145|86993
150|89993
155|92993
160|95993
165|98993
170|101993
175|104835
180|107993
185|110993
190|113993
195|116993
200|119993
205|122993
210|125993
215|128993
220|131993
225|134993
230|137993
235|140993
240|143993
245|146978
250|149993
255|152993
260|155993
265|158993
270|161993
275|164993
280|167993
285|170993
290|173968
295|176993
300|179993
305|182993
310|185993
315|188993
320|191993
325|194899
330|197993
335|200993
340|203993
345|206993
350|209993
355|212976
360|215993
365|218993
370|221993
375|224993
380|227953
385|230993
390|233993
395|236993
400|239993
405|242978
410|245993
415|248993
420|251993
425|254978
430|257993
435|260993
440|263992
445|266978
450|269993
455|272993
460|275977
465|278993
470|281993
475|284879
480|287993
485|290993
490|293889
495|296993
500|299993
