5|5990
10|11994
15|17994
20|23994
25|29994
30|35994
35|41994
40|47994
45|53994
50|59994
55|65994
60|71994
65|77994
70|83994
75|89994
80|95994
85|101994
90|107994
95|113994
100|119994
105|125994
110|131994
115|137994
120|143994
125|149994
130|155994
135|161994
140|167994
145|173994
150|179994
155|185994
160|191993
165|197994
170|203994
175|209994
180|215994
185|221993
190|227993
195|233993
200|239993
205|245993
210|251993
215|257993
220|263993
225|269993
230|275993
235|281993
240|287993
245|293993
250|299994
255|305993
260|311992
265|317993
270|323994
275|329994
280|335993
285|341994
290|347994
295|353994
300|359994
305|365994
310|371994
315|377993
320|383993
325|389994
330|395994
335|401994
340|407994
345|413994
350|419994
355|425994
360|431993
365|437994
370|443994
375|449994
380|455994
385|461994
390|467994
395|473994
400|479994
405|485994
410|491994
415|497994
420|503994
425|509994
430|515994
435|521994
440|527994
445|533994
450|539994
455|545993
460|551994
465|557993
470|563994
475|569994
480|575994
485|581994
490|587994
495|593994
500|599994
