5|7990
10|15993
15|23994
20|31994
25|39993
30|47994
35|55994
40|63994
45|71993
50|79994
55|87994
60|95993
65|103994
70|111994
75|119994
80|127994
85|135994
90|143994
95|151994
100|159978
105|167994
110|175994
115|183994
120|191994
125|199994
130|207994
135|215994
140|223994
145|231994
150|239994
155|247994
160|255994
165|263993
170|271994
175|279994
180|287994
185|295994
190|303994
195|311994
200|319994
205|327994
210|335993
215|343993
220|351993
225|359994
230|367994
235|375994
240|383994
245|391994
250|399994
255|407994
260|415993
265|423994
270|431994
275|439994
280|447994
285|455994
290|463994
295|471994
300|479993
305|487994
310|495994
315|503994
320|511993
325|519994
330|527994
335|535994
340|543994
345|551994
350|559994
355|567994
360|575994
365|583994
370|591994
375|599994
380|607994
385|615994
390|623994
395|631994
400|639994
405|647994
410|655994
415|663993
420|671993
425|679994
430|687994
435|695994
440|703994
445|711994
450|719994
455|727993
460|735994
465|743994
470|751994
475|759994
480|767994
485|775993
490|783993
495|791994
500|799994
