5|39978
10|79982
15|119982
20|159982
25|199981
30|239982
35|279984
40|319981
45|359979
50|399984
55|439981
60|479981
65|519981
70|559981
75|599984
80|639981
85|679982
90|719983
95|759982
100|799981
105|839981
110|879982
115|919981
120|959983
125|999983
130|1039982
135|1079981
140|1119982
145|1159980
150|1199982
155|1239984
160|1279980
165|1319981
170|1359982
175|1399982
180|1439983
185|1479981
190|1519983
195|1559982
200|1599983
205|1639982
210|1679982
215|1719982
220|1759982
225|1799980
230|1839981
235|1879980
240|1919983
245|1959983
250|1999980
255|2039983
260|2079982
265|2119982
270|2159979
275|2199981
280|2239983
285|2279983
290|2319982
295|2359976
300|2399982
305|2439979
310|2479981
315|2519976
320|2559980
325|2599981
330|2639979
335|2679982
340|2719978
345|2759982
350|2799982
355|2839978
360|2879982
365|2919982
370|2959980
375|2999984
380|3039981
385|3079982
390|3119981
395|3159980
400|3199982
405|3239981
410|3279981
415|3319981
420|3359983
425|3399980
430|3439982
435|3479981
440|3519979
445|3559982
450|3599979
455|3639981
460|3679981
465|3719982
470|3759981
475|3799979
480|3839982
485|3879980
490|3919981
495|3959979
500|3999982
505|4039980
510|4079980
515|4119974
520|4159982
525|4199982
530|4239979
535|4279979
540|4319976
545|4359981
550|4399980
555|4439981
560|4479982
565|4519981
570|4559980
575|4599980
580|4639982
585|4679983
590|4719982
595|4759978
600|4799982
605|4839978
610|4879982
615|4919981
620|4959982
625|4999982
630|5039982
635|5079978
640|5119979
645|5159979
650|5199980
655|5239966
660|5279969
665|5319959
670|5359960
675|5399962
680|5439982
685|5479979
690|5519981
695|5559981
700|5599981
705|5639981
710|5679979
715|5719979
720|5759980
725|5799981
730|5839979
735|5879980
740|5919980
745|5959980
750|5999979
755|6039959
760|6079979
765|6119982
770|6159979
775|6199980
780|6239981
785|6279983
790|6319979
795|6359981
800|6399979
805|6439979
810|6479980
815|6519981
820|6559982
825|6599980
830|6639981
835|6679981
840|6719982
845|6759979
850|6799981
855|6839981
860|6879980
865|6919981
870|6959978
875|6999979
880|7039982
885|7079976
890|7119978
895|7159978
900|7199979
905|7239979
910|7279974
915|7319978
920|7359980
925|7399979
930|7439979
935|7479974
940|7519978
945|7559975
950|7599975
955|7639974
960|7679977
965|7719978
970|7759979
975|7799980
980|7839977
985|7879964
990|7919973
995|7959979
1000|7999976
